BLOCKNUMBER,CURRENT INDEX,TIMESTAMP,TICK CUMULATIVE,SECONDS LIQUIDITY CUMULATIVE,INITIALIZED,CONSULT_CUMULATIVE_1800_0,CONSULT_CUMULATIVE_1800_1,CONSULT_WEIGHT_1800_0,CONSULT_WEIGHT_1800_1
14759214,8,1652332611,6305023005435,436780566893724894613710772249,True,6304661392126,6305023005435,436738257063736600972906290916,436780566893724894613710772249
14759265,9,1652333268,6305155229970,436796285168979452581571510489,True,6304793335088,6305155229970,436753241175981904466230066372,436796285168979452581571510489
14759386,10,1652334897,6305482917981,436835224135760014164943489346,True,6305120815365,6305482917981,436792194111036485439251592316,436835224135760014164943489346
14759490,11,1652336264,6305757944711,436867900358957698440247046803,True,6305395816134,6305757944711,436824873876327243651990716574,436867900358957698440247046803
14759690,12,1652338768,6306261744503,436927754977016953323465852855,True,6305899588103,6306261744503,436884728494386498535209522625,436927754977016953323465852855
14759841,13,1652340991,6306709990223,436989750452242473557673747167,True,6306347038223,6306709990223,436939551686877679845764521003,436989750452242473557673747167
14759852,14,1652341099,6306731756867,436992762378164361180388300736,True,6306368815343,6306731756867,436942563612799567468479074573,436992762378164361180388300736
14759876,15,1652341426,6306797636249,437001881820538965371385143489,True,6306434751623,6306797636249,436951683055174171659475917326,437001881820538965371385143489
14759890,16,1652341644,6306841540795,437007097321308362079138021626,True,6306478709143,6306841540795,436957762683423907786807145828,437007097321308362079138021626
14759927,17,1652342245,6306962399491,437021463385786641705661385219,True,6306599894783,6306962399491,436974523493415152798394615230,437021463385786641705661385219
14759954,18,1652342728,6307059452545,437033010658283424575854871938,True,6306697286903,6307059452545,436987993495454705777756924251,437033010658283424575854871938
14760015,19,1652343619,6307238376037,437054312148541465025839130048,True,6306876732595,6307238376037,437011280451564100739107387064,437054312148541465025839130048
14760096,20,1652344889,6307493407277,437081472413424106354465512787,True,6307131945677,6307493407277,437041641228410419640326608388,437081472413424106354465512787
14760108,21,1652345040,6307523738043,437084701704760546386451799238,True,6307162268289,6307523738043,437045251245277943891670741918,437084701704760546386451799238
14760113,22,1652345116,6307539008419,437086327043446436733676685134,True,6307177530001,6307539008419,437047068207409942852612160118,437086327043446436733676685134
14760370,23,1652348610,6308241176635,437161049850926711381094465678,True,6307879441435,6308241176635,437122554987313518946820852346,437161049850926711381094465678
14760601,24,1652352059,6308934101429,437234810286816656217655405889,True,6308572470629,6308934101429,437196315423203463783381792557,437234810286816656217655405889
14760608,25,1652352141,6308950571785,437236563941714590539661203829,True,6308588944921,6308950571785,437198069078101398105387590498,437236563941714590539661203829
14760640,26,1652352489,6309020446009,437244207316658426484951857344,True,6308658860209,6309020446009,437205511418399948642680489075,437244207316658426484951857344
14760730,27,1652353629,6309249210949,437269245958715820098835032654,True,6308887893049,6309249210949,437229891498688303851053777518,437269245958715820098835032654
14760899,28,1652355861,6309696691237,437318268775064206573112706947,True,6309335820037,6309696691237,437278734245750991674501679291,437318268775064206573112706947
14760904,29,1652355988,6309722154356,437321058155743527846514707231,True,6309361281505,6309722154356,437281523626430312947903679575,437321058155743527846514707231
14760910,0,1652356059,6309736390495,437322617573288660211959919988,True,6309375515869,6309736390495,437283083043975445313348892333,437322617573288660211959919988
14760923,1,1652356273,6309779308837,437327317789551453538794786609,True,6309418419445,6309779308837,437287783260238238640183758954,437327317789551453538794786609
14761012,2,1652357498,6310025000962,437354223233111835900349513763,True,6309664012345,6310025000962,437314688703798621001738486109,437354223233111835900349513763
14761393,3,1652362788,6311086608742,437470411317746583459509160600,True,6310725381142,6311086608742,437430876619761225121798883793,437470411317746583459509160600
14761403,4,1652362972,6311123539382,437474452642429531200697322229,True,6310762306630,6311123539382,437434917944444172862987045422,437474452642429531200697322229
14761438,5,1652363424,6311214281998,437484380244368076738833458404,True,6310853014894,6311214281998,437444845546382718401123181598,437484380244368076738833458404
14761459,6,1652363631,6311255877199,437488807153683593868774923937,True,6310894556068,6311255877199,437449392036651034609959863431,437488807153683593868774923937
14761549,7,1652364933,6311517330517,437516651771697136396232837580,True,6311155861420,6311517330517,437477988801527110474236963654,437516651771697136396232837580
14761571,8,1652365234,6311577766200,437523262851749132429372167201,True,6311216291428,6311577766200,437484594104721483363468311811,437523262851749132429372167201
14761598,9,1652365600,6311651247654,437531301573672821958039923485,True,6311289813920,6311651247654,437492421393656165825103946521,437531301573672821958039923485
14761634,10,1652366212,6311774091966,437544743370987843792861417599,True,6311412709028,6311774091966,437505509647284651252756975054,437544743370987843792861417599
14761651,11,1652366406,6311813023110,437549004332881821302592414099,True,6311451665974,6311813023110,437509658538140739770673131158,437549004332881821302592414099
14761704,12,1652367207,6311973746964,437566597273485305762873487277,True,6311612499237,6311973746964,437527062575499947425163210471,437566597273485305762873487277
14761717,13,1652367370,6312006453566,437568461655102069115257019095,True,6311645224584,6312006453566,437530642662039732652411418871,437568461655102069115257019095
14761727,14,1652367584,6312049370838,437570909365405961067770571823,True,6311688181238,6312049370838,437535342898355769699228085114,437570909365405961067770571823
14761729,15,1652367591,6312050773078,437570987915232718053521595418,True,6311689586320,6312050773078,437535496644403490537208069523,437570987915232718053521595418
14761990,16,1652371173,6312768236932,437611182983724649904973955309,True,6312407702332,6312768236932,437590984456844282140425030740,437611182983724649904973955309
14762139,17,1652373089,6313152189920,437632683193448419147682699461,True,6312791482520,6313152189920,437612484666568051383133774892,437632683193448419147682699461
14762148,18,1652373184,6313171221270,437633749226811549668589448257,True,6312810519855,6313171221270,437613550699931181904040523688,437633749226811549668589448257
14762207,19,1652374059,6313346502145,437643567955156172887467397700,True,6312985863730,6313346502145,437623369428275805122918473132,437643567955156172887467397700
14762423,20,1652376801,6313895743939,437674337044437266448796926126,True,6313535191339,6313895743939,437654138517556898684248001557,437674337044437266448796926126
14762441,21,1652377167,6313969062889,437678444078236274560921874121,True,6313608503701,6313969062889,437658245551355906796372949553,437678444078236274560921874121
14762453,22,1652377317,6313999118089,437680127288809638541300951168,True,6313638549751,6313999118089,437659928761929270776752026600,437680127288809638541300951168
14762456,23,1652377344,6314004528457,437680430266712844057769185036,True,6313643958040,6314004528457,437660231739832476293220260469,437680430266712844057769185036
14762457,24,1652377359,6314007534802,437680601835192088820795835928,True,6313646962645,6314007534802,437660400060889812691258168173,437680601835192088820795835928
14762495,25,1652377859,6314107781302,437686320784500247588350865667,True,6313747116145,6314107781302,437666010762801025959188424998,437686320784500247588350865667
14762525,26,1652378312,6314198618674,437691502152573439431755722610,True,6313837855216,6314198618674,437671094058732585179933237681,437691502152573439431755722610
14762527,27,1652378340,6314204233542,437691822413734696322738804275,True,6313843463812,6314204233542,437671408258039613122937332063,437691822413734696322738804275
14762534,28,1652378441,6314224490809,437692977641494944393784920282,True,6313863694819,6314224490809,437672541619825678203059243942,437692977641494944393784920282
14762676,29,1652380547,6314646939667,437717065855980909122726705543,True,6314285872267,6314646939667,437696477638471537559528598482,437717065855980909122726705543
14762736,0,1652381430,6314824117149,437727165542898713050055899382,True,6314462995886,6314824117149,437706577302949745943030781001,437727165542898713050055899382
14762738,1,1652381465,6314831142524,437727565870239735855782424619,True,6314470016641,6314831142524,437706977629401317056759633083,437727565870239735855782424619
14762884,2,1652383471,6315233869090,437750510345842357235422699637,True,6314872499290,6315233869090,437729922082589755798058544585,437750510345842357235422699637
14763397,3,1652390462,6316636480411,437830472872730655373540926284,True,6316275344611,6316636480411,437809884609478053936176771232,437830472872730655373540926284
14763440,4,1652391000,6316744466695,437836626475858377358708657071,True,6316383284089,6316744466695,437816038212605775921344502020,437836626475858377358708657071
14763462,5,1652391310,6316806700745,437840172232307436495143594885,True,6316445479699,6316806700745,437819583969054835057779439834,437840172232307436495143594885
14763481,6,1652391505,6316845855770,437842402627493134984191378348,True,6316484602744,6316845855770,437821814364240533546827223298,437842402627493134984191378348
14763483,7,1652391520,6316848867980,437842571816367195320050305748,True,6316487612209,6316848867980,437821985933100971892138591257,437842571816367195320050305748
14763484,8,1652391528,6316850474644,437842662050433360832508400361,True,6316489217257,6316850474644,437822077436493205676304654168,437842662050433360832508400361
14763597,9,1652392889,6317123915876,437858013120939768639441746496,True,6316762333890,6317123915876,437837644451096978207556106959,437858013120939768639441746496
14763598,10,1652392907,6317127532238,437858216147588641042472459376,True,6316765947480,6317127532238,437837850333729504221929748510,437858216147588641042472459376
14763652,11,1652393801,6317307090350,437868299804482637059664532443,True,6316945506020,6317307090350,437847997139595396756593244388,437868299804482637059664532443
14763685,12,1652394209,6317389024502,437872901741857078195027357735,True,6317027478116,6317389024502,437852599076969837891956069681,437872901741857078195027357735
14763875,13,1652396905,6317930206062,437903738385039863458990558856,True,6317568883062,6317930206062,437883150121787262021626403804,437903738385039863458990558856
14763919,14,1652397520,6318053640867,437910772708317835616756645165,True,6317692335087,6318053640867,437890184445065234179392490114,437910772708317835616756645165
14763920,15,1652397541,6318057855693,437911012904722449300192560307,True,6317696550522,6318057855693,437890424641469847862828405256,437911012904722449300192560307
14763927,16,1652397609,6318071503089,437911790683556436465604095053,True,6317710200502,6318071503089,437891202420303835028239940002,437911790683556436465604095053
14764016,17,1652398884,6318327333114,437926374036693695817070371547,True,6317966132615,6318327333114,437905785773441094379706216497,437926374036693695817070371547
14764020,18,1652398940,6318338569066,437927014560439332306232811926,True,6317977372207,6318338569066,437906426297186730868868656876,437927014560439332306232811926
14764028,19,1652399050,6318360637926,437928272732082546838516176956,True,6317999449977,6318360637926,437907684468829945401152021907,437928272732082546838516176956
14764036,20,1652399188,6318388323900,437929851165598579615380762176,True,6318027147543,6318388323900,437909262902345978178016607127,437929851165598579615380762176
14764055,21,1652399465,6318443893978,437933019470554674392130690481,True,6318082739545,6318443893978,437912431207302072954766535432,437933019470554674392130690481
14764267,22,1652402136,6318979653842,437963570097758858528409659347,True,6318618602642,6318979653842,437942981880249486965211552286,437963570097758858528409659347
14764271,23,1652402178,6318988077824,437964050489500743864884281845,True,6318627027170,6318988077824,437943462271991372301686174784,437964050489500743864884281845
14764276,24,1652402245,6319001515411,437964816828708037139736655830,True,6318640466298,6319001515411,437944228611198665576538548769,437964816828708037139736655830
14764314,25,1652402703,6319093359983,437970055386274310570817063071,True,6318732333770,6319093359983,437949467168764939007618956010,437970055386274310570817063071
14764323,26,1652402886,6319130054594,437972148521721096679742203955,True,6318769040642,6319130054594,437951560304211725116544096894,437972148521721096679742203955
14764350,27,1652403362,6319225456418,437977592961462463826454592266,True,6318864518626,6319225456418,437957004743953092263256485206,437977592961462463826454592266
14764395,28,1652403902,6319333676198,437983769426715275295414024384,True,6318972833986,6319333676198,437963181209205903732215917324,437983769426715275295414024384
14764725,29,1652408523,6320259165457,438035623533778708317625457957,True,6319898663257,6320259165457,438015425006898340553076533388,438035623533778708317625457957
14764727,0,1652408530,6320260566815,438035698405329709362643243642,True,6319900065210,6320260566815,438015503556725097538827556983,438035698405329709362643243642
14764801,1,1652409634,6320481557807,438047506718516159891162586017,True,6320121173226,6320481557807,438027891986545056434417564052,438047506718516159891162586017
14764814,2,1652409854,6320525589707,438049859824404764163150136128,True,6320165234606,6320525589707,438030360695385990272306877055,438049859824404764163150136128
14764903,3,1652411160,6320786976465,438063828716634387705039865423,True,6320426710405,6320786976465,438044576032091261843323546333,438063828716634387705039865423
14764977,4,1652411958,6320946586041,438072364073448506837067433553,True,6320586433179,6320946586041,438053111388905380975351114463,438072364073448506837067433553
14765183,5,1652415094,6321573594745,438097385755647016160680387907,True,6321213704545,6321573594745,438083023820711647288708666657,438097385755647016160680387907
14765447,6,1652418868,6322328119243,438127497945894839562247763460,True,6321968250643,6322328119243,438113136010959470690276042210,438127497945894839562247763460
14765451,7,1652418918,6322338115243,438127896888531933142024755716,True,6321978246993,6322338115243,438113534953596564270053034467,438127896888531933142024755716
14765485,8,1652419509,6322456237822,438132612390502379254988804192,True,6322096403850,6322456237822,438118250455567010383017082944,438132612390502379254988804192
14765491,9,1652419578,6322470021814,438133162898267521921756068389,True,6322110198813,6322470021814,438118800996406199523109332258,438133162898267521921756068389
14765888,10,1652424932,6323539504730,438175879109493229717001467136,True,6323179947530,6323539504730,438161518037359073192638053287,438175879109493229717001467136
14765930,11,1652425416,6323636186634,438179740642222636249108073970,True,6323276628466,6323636186634,438165379570088479724744660122,438179740642222636249108073970
14765932,12,1652425456,6323644178074,438180059777158950838538372055,True,6323284618626,6323644178074,438165698705024794314174958207,438180059777158950838538372055
14765938,13,1652425529,6323658766613,438180642233409107465012780750,True,6323299200668,6323658766613,438166281126283568439885252213,438180642233409107465012780750
14766134,14,1652428027,6324157989415,438200573407558302710671313906,True,6323798261215,6324157989415,438186211472622933838699592656,438200573407558302710671313906
14766143,15,1652428217,6324195966805,438202089389579258313823884482,True,6323836232525,6324195966805,438187727454643889441852163232,438202089389579258313823884482
14766197,16,1652428940,6324340518364,438207858100111631477399192517,True,6323980723352,6324340518364,438193496165176262605427471268,438207858100111631477399192517
14766202,17,1652429017,6324355914822,438208472471772755590255760592,True,6323996111725,6324355914822,438194110536837386718284039343,438208472471772755590255760592
14766205,18,1652429042,6324360915047,438208739870169187893890709468,True,6324001107950,6324360915047,438194310008155933508172535472,438208739870169187893890709468
14766536,19,1652433677,6325288030922,438258315532867736987810231126,True,6324927985922,6325288030922,438239062848324611126093912035,438258315532867736987810231126
14766588,20,1652434308,6325414237863,438265064668393688331556340762,True,6325054201697,6325414237863,438245811983850562469840021672,438265064668393688331556340762
14766946,21,1652439525,6326457481353,438306690343148032445487712850,True,6326097535353,6326457481353,438292328408212663573515991600,438306690343148032445487712850
14766952,22,1652439573,6326467079433,438307073328079642282073625416,True,6326107133913,6326467079433,438292711393144273410101904167,438307073328079642282073625416
14766976,23,1652439838,6326520068038,438309187724056238254891684377,True,6326160125963,6326520068038,438294825789120869382919963128,438309187724056238254891684377
14766996,24,1652440043,6326561057173,438310823388868321931977352630,True,6326201119813,6326561057173,438296461453932953060005631382,438310823388868321931977352630
14767206,25,1652442858,6327123879828,438333283859336690473422016695,True,6326763993228,6327123879828,438318921924401321601450295445,438333283859336690473422016695
14767208,26,1652442872,6327126678694,438333395563275076675759574526,True,6326766792346,6327126678694,438319033628339707803787853277,438333395563275076675759574526
14767362,27,1652444683,6327488664996,438347845265590606135282234072,True,6327128877396,6327488664996,438333483330655237263310512822,438347845265590606135282234072
14767382,28,1652444955,6327543030180,438350015513536395209269071949,True,6327183245300,6327543030180,438335653578601026337297350700,438350015513536395209269071949
14767395,29,1652445171,6327586197132,438351738945728639473905678498,True,6327226419812,6327586197132,438337377010793270601933957250,438351738945728639473905678498
14767402,0,1652445243,6327600584676,438352313423126054228784547347,True,6327240811316,6327600584676,438337951488190685356812826100,438352313423126054228784547347
14767409,1,1652445335,6327618967840,438353047477578306415574213099,True,6327259200460,6327618967840,438338685542642937543602491852,438353047477578306415574213099
14767417,2,1652445400,6327631955685,438353566103006528069284303033,True,6327272192790,6327631955685,438339204168071159197312581786,438353566103006528069284303033
14767703,3,1652449319,6328414983642,438384835226901922852204956131,True,6328055338242,6328414983642,438370473291966553980233234881,438384835226901922852204956131
14767829,4,1652450852,6328721281641,438396898532600544951087713295,True,6328361636241,6328721281641,438382704873219843136195817479,438396898532600544951087713295
14767839,5,1652450984,6328747652997,438397937190139038690148673273,True,6328388010237,6328747652997,438383758081781770186807077037,438397937190139038690148673273
14767841,6,1652451015,6328753845960,438398181117288230401594807813,True,6328394204130,6328753845960,438384005426216768206268812236,438398181117288230401594807813
14768239,7,1652456545,6329858430280,438441694573256945378921388748,True,6329498891080,6329858430280,438427531061368394391726479944,438441694573256945378921388748
14768432,8,1652459099,6330368711818,438461791022903256057419053795,True,6330009077218,6330368711818,438447627511014705070224144991,438461791022903256057419053795
14768442,9,1652459204,6330389691553,438462617276718230173780886477,True,6330030055903,6330389691553,438448453715874870544477181338,438462617276718230173780886477
14768479,10,1652459794,6330507624293,438467260036249989494290232026,True,6330147936133,6330507624293,438453096200327228923613290334,438467260036249989494290232026
14768859,11,1652465053,6331559350667,438508643548754264522355737523,True,6331199375867,6331559350667,438494479197640422527581462966,438508643548754264522355737523
14768867,12,1652465173,6331583349587,438509587838828520655340689160,True,6331223374187,6331583349587,438495423487714678660566414603,438509587838828520655340689160
14768969,13,1652466532,6331855144151,438520281923919471361395266450,True,6331495155161,6331855144151,438506117572805629366620991893,438520281923919471361395266450
14768982,14,1652466679,6331884544445,438521825364717067848798484248,True,6331524553103,6331884544445,438507274328146593129527557649,438521825364717067848798484248
14770243,15,1652483378,6335224544833,438697158139404576305576266637,True,6334864523233,6335224544833,438678258864331966255740946659,438697158139404576305576266637
14770358,16,1652484943,6335537649688,438713590009120484487794197617,True,6335177542013,6335537649688,438694690734047874437958877639,438713590009120484487794197617
14770370,17,1652485206,6335590279144,438716351403200538067297913813,True,6335230146709,6335590279144,438697452128127928017462593836,438716351403200538067297913813
14770391,18,1652485561,6335661322809,438720078760228747271570990808,True,6335301170494,6335661322809,438701179485156137221735670832,438720078760228747271570990808
14770423,19,1652486060,6335761217120,438725318059262765279830893401,True,6335401003927,6335761217120,438706418784190155229995573425,438725318059262765279830893401
14770768,20,1652490997,6336749599583,438777154570948029622073657138,True,6336389241383,6336749599583,438758255295875419572238337160,438777154570948029622073657138
14770815,21,1652491702,6336890703923,438784556787018135224925824129,True,6336530381678,6336890703923,438765657511945525175090504151,438784556787018135224925824129
14770858,22,1652492278,6337005988019,438790604555041370440873126521,True,6336645696302,6337005988019,438771705279968760391037806544,438790604555041370440873126521
14770862,23,1652492335,6337017395258,438791203032085336425784578320,True,6336657107645,6337017395258,438772303757012726375949258343,438791203032085336425784578320
14771196,24,1652496998,6337950461558,438840162654120659015996854461,True,6337590281558,6337950461558,438821263379048048966161534483,438840162654120659015996854461
14771662,25,1652503951,6339341735999,438913166353887246614055176573,True,6338981561399,6339341735999,438894267078814636564219856595,438913166353887246614055176573
14771664,26,1652503980,6339347539595,438913470842207860887080301172,True,6338987364212,6339347539595,438894571567135250837244981195,438913470842207860887080301172
14771862,27,1652506842,6339920371757,438943520689573310866318459935,True,6339560099957,6339920371757,438924621414500700816483139958,438943520689573310866318459935
14772227,28,1652511991,6340950949256,438998594063302508122972530489,True,6340590677456,6340950949256,438979341378759382261256211398,438998594063302508122972530489
14773213,29,1652525805,6343715835170,439049402142147128324539740450,True,6343355563370,6343715835170,439042781717800790090659548041,439049402142147128324539740450
14773233,0,1652526062,6343767275519,439050347391623244394599301254,True,6343407002177,6343767275519,439043726967276906160719108846,439050347391623244394599301254
14773276,1,1652526708,6343896607303,439052762274029668486396084857,True,6343536299723,6343896607303,439046102964014536437989444566,439052762274029668486396084857
14773279,2,1652526744,6343903815187,439052896849519809767053490754,True,6343543505159,6343903815187,439046235372501463202667048414,439052896849519809767053490754
14773291,3,1652526886,6343932254237,439053427675064255929646591793,True,6343571926601,6343932254237,439046757650422118774450930260,439053427675064255929646591793
14773301,4,1652527105,6343976117090,439054246342629282053645811002,True,6343615759670,6343976117090,439047563135384256592906353669,439054246342629282053645811002
14773302,5,1652527115,6343978119970,439054283724709876853828423751,True,6343617761180,6343978119970,439047599915519514027539021405,439054283724709876853828423751
14773363,6,1652527810,6344117347235,439056881779311215466520009826,True,6343756867355,6344117347235,439050156134919905734509429029,439056881779311215466520009826
14773385,7,1652528099,6344175246362,439057962121440405191797518280,True,6343814723867,6344175246362,439051233346933341158927223411,439057962121440405191797518280
14773395,8,1652528257,6344206902136,439058552758313803034682799718,True,6343846356099,6344206902136,439051823983806739001812504850,439058552758313803034682799718
14773783,9,1652533855,6345328523014,439079479247030772176909416769,True,6344967873214,6345328523014,439072750472523708144039121897,439079479247030772176909416769
14773953,10,1652536366,6345831722392,439088865887468126502763478115,True,6345471005992,6345831722392,439082137112961062469893183243,439088865887468126502763478115
14774022,11,1652537262,6346011314840,439099114244628347014222091407,True,6345650562600,6346011314840,439085486547382356566255285579,439099114244628347014222091407
14774024,12,1652537306,6346020134772,439099617512167464985766934024,True,6345659380112,6346020134772,439085651028536973687058781676,439099617512167464985766934024
14774619,13,1652545288,6347620517790,439190914818922911551015428778,True,6347259619590,6347620517790,439170326601413539987817321717,439190914818922911551015428778
14774640,14,1652545542,6347671443774,439193820045171456204933383885,True,6347310546336,6347671443774,439173231827662084641735276824,439193820045171456204933383885
14774692,15,1652546296,6347822609464,439202444220728159626406368731,True,6347461722582,6347822609464,439181856003218788063208261671,439202444220728159626406368731
14774747,16,1652546987,6347961103139,439210347808672035043167419830,True,6347600267391,6347961103139,439189759591162663479969312770,439210347808672035043167419830
14774752,17,1652547066,6347976931658,439210643127108733964610060549,True,6347616106812,6347976931658,439190663185153352565243007469,439210643127108733964610060549
14774755,18,1652547092,6347982140238,439210740320518280445084853697,True,6347621319774,6347982140238,439190960570517376821155869015,439210740320518280445084853697
14775143,19,1652552320,6349029287726,439230283672253241980554799024,True,6348668754926,6349029287726,439223554897746177947684504152,439230283672253241980554799024
14775499,20,1652557185,6350003586681,439248470054462612269395901552,True,6349643106081,6350003586681,439241741279955548236525606680,439248470054462612269395901552
14775527,21,1652557648,6350096312154,439250200844794151517850871844,True,6349735829702,6350096312154,439243472070287087484980576972,439250200844794151517850871844
14776027,22,1652564057,6351379881038,439274159020247358954887382862,True,6351019384238,6351379881038,439267430245740294922017087990,439274159020247358954887382862
14776092,23,1652564776,6351523883796,439276846791842125088017239535,True,6351163382682,6351523883796,439270118017335061055146944664,439276846791842125088017239535
14776098,24,1652564874,6351543508884,439277213136231954129806844478,True,6351183009730,6351543508884,439270484361724890096936549607,439277213136231954129806844478
14776377,25,1652568712,6352311926378,439291560378764238439893617654,True,6351951542978,6352311926378,439284831604257174407023322782,439291560378764238439893617654
14776396,26,1652568939,6352357366784,439292395287834582206055175252,True,6351996991329,6352357366784,439285680177486676371168632191,439292395287834582206055175252
14776398,27,1652568949,6352359368324,439292432067969839640687842987,True,6351998993459,6352359368324,439285717559567271171351244940,439292432067969839640687842987
14776403,28,1652569021,6352373779268,439292696884943693170043050683,True,6352013408795,6352373779268,439285986710547553732666056735,439292696884943693170043050683
14776671,29,1652572533,6353076625292,439305614068446104213035959426,True,6352716396692,6353076625292,439298993644099765979155767017,439305614068446104213035959426
14776678,0,1652572620,6353094034427,439305934055622843894340168725,True,6352733807741,6353094034427,439299313631276505660459976317,439305934055622843894340168725
14776783,1,1652574068,6353383783571,439311259819208120429150456840,True,6353023591637,6353383783571,439304639394861782195270264432,439311259819208120429150456840
14776784,2,1652574103,6353390787036,439311388549681521450364793914,True,6353030596082,6353390787036,439304768125335183216484601507,439311388549681521450364793914
14776786,3,1652574113,6353392787976,439311425329816778884997461649,True,6353032597352,6353392787976,439304804905470440651117269242,439311425329816778884997461649
14776790,4,1652574147,6353399590186,439311550382276654162748531950,True,6353039401670,6353399590186,439304929957930315928868339543,439311550382276654162748531950
14776794,5,1652574201,6353410393642,439311748995007044309764937722,True,6353050208528,6353410393642,439305128570660706075884745316,439311748995007044309764937722
14777118,6,1652578402,6354250757481,439327200329828692598948653448,True,6353890687281,6354250757481,439320579905482354365068461039,439327200329828692598948653448
14777125,7,1652578501,6354270561738,439327564453167741201812064030,True,6353910491142,6354270561738,439320944028821402967931871622,439327564453167741201812064030
14777219,8,1652579797,6354529826538,439332331158697104730205802564,True,6354169741686,6354529826538,439325710734350766496325610156,439332331158697104730205802564
14777297,9,1652580823,6354735077838,439336111350554286852906027819,True,6354374987838,6354735077838,439329484376228179289637319828,439336111350554286852906027819
14777371,10,1652581977,6354965967850,439340363145294236335943123282,True,6354605845538,6354965967850,439333731229755320331205885991,439340363145294236335943123282
14777399,11,1652582410,6355052603356,439341958489421097797082692030,True,6354692467188,6355052603356,439335326573882181792345454739,439341958489421097797082692030
14777559,12,1652584549,6355480602283,439349839415719842982712109010,True,6355120434883,6355480602283,439343207500180926977974871719,439349839415719842982712109010
14777578,13,1652584785,6355527831311,439350708933534945303333213454,True,6355167656831,6355527831311,439344077017996029298595976164,439350708933534945303333213454
14777602,14,1652585166,6355604091509,439352112688990682524335928680,True,6355243892264,6355604091509,439345480773451766519598691390,439352112688990682524335928680
14777604,15,1652585175,6355605893246,439352145848568377104359614866,True,6355245693101,6355605893246,439345513933029461099622377577,439352145848568377104359614866
14777628,16,1652585477,6355666352136,439353258536619906345154418011,True,6355306121187,6355666352136,439346626621080990340417180722,439353258536619906345154418011
14778506,17,1652598044,6358182667680,439400319474842105277903882498,True,6357822250080,6358182667680,439393578829596624409045042991,439400319474842105277903882498
14778551,18,1652598715,6358317005906,439402832237597503979572927669,True,6357956605752,6358317005906,439396091592352023110714088163,439402832237597503979572927669
14778847,19,1652602636,6359101896002,439417278760279776009892209567,True,6358741579202,6359101896002,439410646844740860005154972276,439417278760279776009892209567
14779542,20,1652612154,6361007171170,439451628055362552407211935635,True,6360646854370,6361007171170,439445132076044523670589167519,439451628055362552407211935635
14779575,21,1652612552,6361086839228,439453064388567316538976303251,True,6360726524418,6361086839228,439446568409249287802353535136,439453064388567316538976303251
14779609,22,1652613107,6361197921368,439455067315523708732768323419,True,6360837622098,6361197921368,439448571336205679996145555305,439455067315523708732768323419
14779688,23,1652613966,6361369835615,439458167341209368002078855536,True,6361009573222,6361369835615,439451671361891339265456087422,439458167341209368002078855536
14779710,24,1652614278,6361432271807,439459293310957826316426802009,True,6361072026574,6361432271807,439452797331639797579804033895,439459293310957826316426802009
14779713,25,1652614334,6361443477015,439459495408092164988232843683,True,6361083236150,6361443477015,439452999428774136251610075569,439459495408092164988232843683
14779715,26,1652614346,6361445877831,439459538714620951846476995470,True,6361085638202,6361445877831,439453042735302923109854227357,439459538714620951846476995470
14779830,27,1652616008,6361778342649,439465536668857931713292018030,True,6361418263687,6361778342649,439459040689539902976669249915,439465536668857931713292018030
14779833,28,1652616040,6361784743001,439465652152934696668609756129,True,6361424667399,6361784743001,439459156173616667931986988015,439465652152934696668609756129
14779940,29,1652617319,6362040498236,439469795799370624948743452156,True,6361680523578,6362040498236,439463771927809867239842832691,439469795799370624948743452156
14780483,0,1652625174,6363611066211,439495244073611607466687300709,True,6363251165211,6363611066211,439489412514905844445388901295,439495244073611607466687300709
14780745,1,1652628726,6364321274403,439506751682790979828716142218,True,6363961371603,6364321274403,439500920124085216807417742804,439506751682790979828716142218
14780782,2,1652629167,6364409450589,439508163702198544972106919962,True,6364049547789,6364409450589,439502348855968128747635850660,439508163702198544972106919962
14781516,3,1652639116,6366398932221,439540018988107537288648524915,True,6366038989821,6366398932221,439534255643586863233992289221,439540018988107537288648524915
14781884,4,1652643989,6367373376285,439555806313425972401308025105,True,6367013433885,6367373376285,439549974754720209380009625691,439555806313425972401308025105
14781931,5,1652644718,6367519137648,439558168094701806424933876867,True,6367159210557,6367519137648,439552336535996043403635477453,439558168094701806424933876867
14781999,6,1652645577,6367690839722,439560951044106390000097946365,True,6367330983069,6367690839722,439555119485400626978799546951,439560951044106390000097946365
14782187,7,1652648339,6368242695608,439569899246964899702779157021,True,6367883050208,6368242695608,439564067688259136681480757607,439569899246964899702779157021
14782196,8,1652648399,6368254683548,439570097271225119988453989428,True,6367895038388,6368254683548,439564262073549328782190704254,439570097271225119988453989428
14782198,9,1652648435,6368261875556,439570216085781252159858888872,True,6367902231296,6368261875556,439564378704723444042616672242,439570216085781252159858888872
14782497,10,1652652054,6368984846805,439582160249076872390812530272,True,6368625259005,6368984846805,439576219521270263820567558036,439582160249076872390812530272
14782498,11,1652652058,6368985645885,439582173450694220409857519099,True,6368626058089,6368985645885,439576232722887611839612546863,439582173450694220409857519099
14782500,12,1652652121,6368998230324,439582381376167451709816093127,True,6368638643662,6368998230324,439576440648360843139571120892,439582381376167451709816093127
14782501,13,1652652123,6368998629784,439582387976976125719338587540,True,6368639043204,6368998629784,439576447249169517149093615305,439582387976976125719338587540
